,Aspect ratio,Countour area,R average,G average,B average,R 0.25 % quantile,G 0.25 % quantile,B 0.25 % quantile,R 97.5 % quantile,G 97.5 % quantile,B 97.5 % quantile,Class
204,1.2857142857142858,3779.0,233.74655213647958,232.3401426977041,234.01743861607142,77.0,70.0,78.0,245.0,245.0,244.0,0.0
205,0.9767441860465116,7340.0,216.12045599489795,214.04135443239795,215.78276466836735,60.0,49.0,57.0,234.0,234.0,235.0,3.0
206,0.6445783132530121,5690.5,217.15180564413265,213.9636678890306,216.08537946428572,92.0,52.0,70.0,227.0,227.0,228.0,4.0
207,0.7902097902097902,8035.5,225.69314014668367,224.2693718112245,226.2390585140306,56.0,55.0,64.0,246.0,246.0,246.0,1.0
208,0.6637168141592921,5349.0,222.15603077168367,220.99264588647958,221.7794961734694,64.0,57.0,62.0,236.0,236.0,237.0,3.0
209,0.7985611510791367,4405.5,211.08113440688774,208.36332110969389,209.9629902742347,99.0,53.0,80.0,221.0,221.0,221.0,4.0
210,0.8409090909090909,7951.0,228.52439413265307,227.14188058035714,229.04659598214286,51.0,50.0,60.0,248.0,248.0,249.0,1.0
211,0.47093023255813954,3809.0,179.68895487882654,179.30933115433675,179.56887755102042,91.0,64.0,84.0,190.0,190.0,193.0,4.0
212,1.0,3904.0,239.02726403061226,238.32979910714286,238.81680484693877,59.0,54.0,56.0,252.0,252.0,252.0,0.0
213,0.9393939393939394,3360.5,235.99435985331633,234.6776347257653,235.99914301658163,65.0,60.0,70.0,246.0,246.0,246.0,0.0
214,0.9444444444444444,2325.5,241.17430644132654,240.60899633290816,240.92679767219389,79.0,70.0,73.0,250.0,250.0,250.0,0.0
215,1.0229885057471264,3692.5,238.86916055484693,238.18239795918367,238.68907445790816,58.0,53.0,56.0,252.0,252.0,252.0,0.0
216,0.5432098765432098,5753.0,221.42071906887756,220.25773278061226,221.04926658163265,61.0,55.0,59.0,237.0,237.0,237.0,3.0
217,0.7235772357723578,5004.5,227.89104352678572,226.81726323341837,227.36234454719389,69.0,63.0,66.0,242.0,242.0,242.0,1.0
218,1.0674157303370786,4142.5,212.68136160714286,209.5382852359694,211.47421077806123,89.0,51.0,73.0,223.0,223.0,223.0,4.0
219,0.9173553719008265,5271.5,218.6568678252551,214.43648357780611,217.29850924744898,91.0,53.0,78.0,230.0,230.0,230.0,4.0
220,1.1388888888888888,3538.0,242.15838249362244,243.70547672193877,243.2102200255102,72.0,70.0,71.0,253.0,253.0,255.0,0.0
221,1.5045871559633028,8563.0,220.3098692602041,219.91460060586735,220.11666932397958,37.0,41.0,39.0,246.0,246.0,246.0,1.0
222,0.7238095238095238,2482.0,199.75506218112244,199.06072624362244,199.50336814413265,131.0,116.0,125.375,207.0,207.0,207.0,4.0
223,1.3539823008849559,9286.0,219.7957987882653,218.73688616071428,219.6563097895408,43.0,49.0,47.0,242.0,242.0,242.0,1.0
224,1.2868217054263567,8903.0,225.43445073341837,224.77650669642858,225.4283522002551,55.0,57.0,56.0,250.0,250.0,251.0,1.0
225,1.0065359477124183,5695.5,200.89847735969389,199.27048788265307,200.3077168367347,107.0,64.0,91.0,209.0,209.0,209.0,4.0
226,1.087248322147651,10889.5,200.11198580994898,197.38709741709184,199.70465959821428,35.0,31.0,35.0,229.0,229.0,229.0,3.0
227,1.0743801652892562,6969.0,225.58402423469389,223.93797831632654,225.38217474489795,51.0,53.0,55.0,243.0,243.0,243.0,2.0
228,0.6198347107438017,4095.0,242.38913026147958,245.05223612882654,243.56796077806123,85.0,93.0,84.0,254.0,254.0,255.0,1.0
229,0.7653061224489796,3398.5,208.92281170280611,207.36172672193877,208.2214205994898,110.0,67.375,96.0,217.0,217.0,217.0,4.0
230,0.5625,3143.5,240.7315449617347,240.0469746492347,241.6525430484694,91.0,111.0,95.0,249.0,249.0,249.0,1.0
231,1.4,2927.0,235.8187181122449,234.31786112882654,235.88570232780611,70.0,64.0,75.0,246.0,246.0,246.0,0.0
232,1.0,3097.0,225.01903300382654,224.4722975127551,225.10871731505102,55.0,54.0,60.0,238.0,238.0,238.0,0.0
233,1.2586206896551724,6333.0,210.68686224489795,208.98475366709184,210.21199378188774,48.0,41.0,46.0,229.0,229.0,229.0,3.0
234,0.7865853658536586,11141.5,219.6272122130102,213.6531608737245,218.57696906887756,40.0,36.0,43.0,247.0,247.0,250.0,2.0
235,1.2966101694915255,9292.0,226.0374083227041,222.98200334821428,225.31521045918367,56.0,48.0,54.0,250.0,250.0,250.0,3.0
236,0.6049382716049383,6808.5,226.88279257015307,222.69933832908163,226.9773397640306,47.0,47.0,67.0,244.0,244.0,245.0,2.0
237,1.06,5274.5,196.31076610331633,193.56134406887756,195.5525749362245,78.0,45.0,66.0,208.0,208.0,208.0,4.0
238,1.0294117647058822,4142.5,213.42879065688774,210.5306321747449,212.28003427933675,98.0,54.0,79.0,223.0,223.0,223.0,4.0
239,1.3027522935779816,7170.0,210.45370296556123,208.78928172831633,209.99724968112244,48.0,41.375,46.0,229.0,229.0,229.0,3.0
240,0.9882352941176471,3362.0,240.8683633609694,240.38319116709184,240.75440449617346,66.0,63.0,64.0,251.0,251.0,251.0,0.0
241,1.355263157894737,3916.5,239.99633290816325,242.63889110331633,240.67205436862244,61.0,60.0,63.0,253.0,253.0,255.0,0.0
242,1.024390243902439,3066.5,241.1192402742347,241.66950334821428,241.03744818239795,70.0,91.0,72.0,252.0,252.0,252.0,1.0
243,0.6185567010309279,2841.0,193.86242426658163,192.23680644132654,193.2555006377551,96.0,53.0,80.0,202.0,202.0,202.0,4.0
244,0.90625,4200.5,227.39760044642858,226.34305245535714,226.8886120854592,69.0,63.0,67.0,241.0,241.0,242.0,1.0
245,0.8448275862068966,10360.5,214.56602758290816,214.08514030612244,214.72042410714286,29.0,37.0,35.0,242.0,242.0,242.0,1.0
246,1.117283950617284,10324.0,209.66280691964286,207.44475446428572,209.35391422193877,46.0,42.0,46.0,235.0,235.0,235.0,3.0
247,0.8280254777070064,5133.0,215.56226084183675,212.1980428890306,214.46538185586735,84.0,47.0,64.0,227.0,227.0,228.0,4.0
248,0.96875,3023.5,238.51004464285714,236.95495854591837,238.90796396683675,73.0,65.0,72.0,249.0,249.0,248.0,0.0
249,1.3578947368421053,5953.5,221.58934550382654,220.03816565688774,221.4259805484694,48.375,48.0,52.0,238.0,238.0,238.0,2.0
250,1.3217391304347825,8635.5,226.41936383928572,223.21625876913265,225.65001195790816,57.0,49.0,55.0,250.0,250.0,250.0,3.0
251,0.40930232558139534,5003.5,195.07515545280611,193.2890027104592,193.8118821747449,68.0,41.0,55.0,208.0,208.0,211.0,4.0
252,1.352112676056338,3511.0,215.62872688137756,213.1844108737245,214.64172114158163,101.0,55.0,83.0,225.0,225.0,225.0,4.0
253,0.6682926829268293,8160.0,223.23491310586735,221.83529974489795,222.71825175382654,57.0,57.0,57.0,242.0,242.0,243.0,1.0
254,0.4365482233502538,6219.0,212.37605628188774,210.86997767857142,211.03840481505102,84.0,51.0,67.0,226.0,226.0,229.0,4.0
255,0.9281767955801105,10881.0,193.65816326530611,193.0723254145408,193.80907206632654,21.0,27.0,25.0,223.0,223.0,223.0,1.0
256,0.6638655462184874,3677.5,236.2706672512755,236.08785076530611,236.28940130739795,60.0,63.0,60.0,247.0,247.0,247.0,0.0
257,0.8658536585365854,2924.0,243.3454440369898,243.35305723852042,243.3713528380102,71.375,73.0,73.0,253.0,253.0,255.0,0.0
258,1.0089285714285714,5475.0,210.5094068877551,209.22237723214286,210.72227758290816,51.0,48.0,60.0,226.0,226.0,227.0,2.0
259,0.5698924731182796,8574.5,227.61459661989795,225.41212930484693,227.78930165816325,58.0,57.0,63.0,249.0,249.0,252.0,2.0
260,1.3773584905660377,6062.0,214.35528938137756,212.59237484056123,213.64313616071428,53.0,48.0,50.0,236.0,236.0,236.0,3.0
261,0.6235294117647059,4815.5,199.39650430484693,197.71362802933675,198.55799585459184,76.0,46.0,66.0,211.0,211.0,213.0,4.0
262,0.6792452830188679,2563.0,243.0927734375,242.78589365433675,243.50721460459184,95.0,84.0,92.0,251.0,251.0,252.0,0.0
263,0.6377952755905512,5198.0,222.09157764668367,220.95778858418367,221.7048788265306,62.0,56.0,60.0,237.0,237.0,237.0,3.0
264,1.4786324786324787,11720.5,214.2911152742347,207.88865194515307,213.76883370535714,53.0,45.0,57.0,241.0,241.0,242.0,2.0
265,1.3061224489795917,5688.0,220.06879783163265,218.15838249362244,219.8967434630102,69.0,57.0,67.0,236.0,236.0,236.0,3.0
266,0.9733333333333334,7907.5,194.85144292091837,192.88843271683675,194.40188536352042,47.0,37.0,45.0,212.0,212.0,212.0,3.0
267,0.9259259259259259,3149.0,228.2142259247449,227.94708625637756,228.2557995854592,64.0,59.0,63.0,241.0,241.0,241.0,0.0
268,0.624390243902439,5895.5,180.4459303252551,180.33647560586735,180.5290975765306,106.0,90.0,105.0,190.0,190.0,193.0,4.0
269,0.9307692307692308,8099.5,220.09689891581633,217.82358099489795,220.3904655612245,34.0,35.0,37.0,245.0,245.0,248.0,2.0
270,0.8551724137931035,8013.0,210.9725964604592,208.64106345663265,211.1717753507653,42.0,42.0,50.0,230.0,230.0,232.0,2.0
271,0.826530612244898,2015.5,243.42129703443877,242.96187420280611,243.22688137755102,103.0,91.0,97.0,251.0,251.0,251.0,0.0
272,1.2222222222222223,3022.5,234.61910076530611,234.15577168367346,234.43124202806123,64.0,57.0,59.0,244.0,244.0,244.0,0.0
273,0.47435897435897434,6032.5,229.3629225127551,227.21908880739795,229.00239158163265,68.375,52.0,65.0,244.0,244.0,244.0,3.0
274,0.6666666666666666,4611.0,222.88616071428572,221.85642538265307,222.5687181122449,68.0,61.0,66.0,236.0,236.0,236.0,3.0
275,0.62,6145.0,219.14620535714286,216.8625637755102,218.59532445790816,73.0,58.0,69.0,234.0,234.0,234.0,3.0
276,0.8125,2845.0,237.01363201530611,235.4484414859694,237.20746970663265,76.0,69.0,81.0,248.0,248.0,248.0,0.0
277,1.3211678832116789,11105.0,209.93104272959184,207.5777662627551,209.58073580994898,46.0,42.0,47.0,236.0,236.0,236.0,3.0
278,1.4606741573033708,6189.5,231.50017936862244,230.8375916772959,231.25039859693877,48.0,51.0,50.0,250.0,250.0,250.0,0.0
279,0.5701754385964912,3538.5,221.97504783163265,220.55131935586735,221.40503427933675,86.375,60.0,76.0,232.0,232.0,232.0,4.0
280,0.9222222222222223,2885.0,235.3303770727041,235.03256536989795,235.09444754464286,69.0,66.0,65.0,246.0,246.0,247.0,1.0
281,1.1214285714285714,10274.0,219.84654017857142,213.8704759247449,219.08051658163265,52.0,48.0,60.0,247.0,247.0,249.0,2.0
282,0.8866666666666667,6468.0,196.7470703125,194.54257015306123,195.12147241709184,58.0,31.0,43.0,213.0,213.0,216.0,4.0
283,0.8264462809917356,5837.0,228.6248405612245,224.63920998086735,227.67340959821428,64.0,60.0,66.0,245.0,245.0,245.0,2.0
284,0.9813084112149533,4377.5,215.3701171875,214.66745057397958,215.30789620535714,51.0,50.0,54.0,230.0,230.0,230.0,2.0
285,0.45977011494252873,8429.5,216.87521922831633,214.56957509566325,216.53549505739795,57.0,50.375,56.0,236.0,236.0,236.0,3.0
286,0.9724770642201835,4351.0,210.1065449617347,207.20984135841837,208.92556202168367,89.0,44.0,71.0,220.0,220.0,220.0,4.0
287,0.8914728682170543,6522.0,220.43014588647958,218.17277184311226,220.15913982780611,68.0,55.0,65.0,236.0,236.0,236.0,3.0
288,1.330708661417323,9671.0,225.21827168367346,224.5420918367347,225.22781808035714,55.0,56.0,56.0,250.0,250.0,251.0,1.0
289,0.7101449275362319,5776.5,217.4393933354592,215.6486367984694,216.83575813137756,54.0,46.0,51.0,234.0,234.0,234.0,3.0
290,1.5454545454545454,6452.5,217.7099609375,215.57979910714286,217.47014508928572,60.0,51.0,59.0,235.0,235.0,235.0,3.0
291,0.5815217391304348,5306.5,186.515625,185.0194316007653,185.88797433035714,84.0,46.0,67.0,195.0,195.0,195.0,4.0
292,1.2459016393442623,9699.0,225.3926777742347,225.51873405612244,225.08462213010205,45.0,49.0,47.0,250.0,250.0,254.0,1.0
293,0.8695652173913043,7615.5,219.83262914540816,217.54639668367346,220.1585020727041,35.0,35.375,39.0,244.0,244.0,247.0,2.0
294,1.5462962962962963,8826.5,220.09859295280611,217.6925422512755,219.27387595663265,57.0,52.0,54.0,244.0,244.0,244.0,3.0
295,1.175,3219.5,237.2178332270408,235.6940768494898,237.3626634247449,75.0,69.0,79.0,248.0,248.0,248.0,0.0
296,0.912621359223301,4671.0,198.68187978316325,195.66360411352042,197.61872209821428,91.0,48.0,74.0,209.0,209.0,209.0,4.0
297,1.0853658536585367,2999.0,234.67950813137756,233.30102040816325,235.0064772002551,71.0,63.0,74.0,247.0,247.0,246.0,0.0
298,1.5098039215686274,7599.0,217.3187181122449,215.3814772002551,216.58151307397958,58.0,51.0,54.0,238.0,238.0,239.0,3.0
299,1.1271186440677967,5560.0,211.45940290178572,208.19702646683675,210.4288703762755,79.0,44.0,60.0,224.0,224.0,224.0,4.0
300,0.9752066115702479,6528.5,214.3333665497449,212.07710857780611,214.32804528061226,52.0,48.0,56.0,231.0,231.0,231.0,2.0
301,0.8713450292397661,8241.0,200.8472975127551,197.2678372130102,200.80795599489795,36.0,36.0,47.0,220.0,220.0,221.0,2.0
302,0.9333333333333333,3051.0,245.12974330357142,245.9058912627551,245.07663026147958,93.0,86.0,89.0,253.0,253.0,255.0,0.0
303,1.0384615384615385,2896.0,234.75348772321428,234.38179607780611,234.50041852678572,67.0,64.0,63.0,246.0,246.0,246.0,1.0
304,1.0,6565.0,224.03976004464286,222.22612404336735,223.8104870854592,49.0,50.0,53.0,242.0,242.0,242.0,2.0
305,0.8074074074074075,5519.5,202.9879823022959,199.9626913265306,201.78471779336735,74.0,40.0,57.0,215.0,215.0,215.0,4.0
306,0.8782051282051282,8661.0,220.3275071747449,217.5221619897959,219.84624123086735,64.0,56.0,63.0,243.0,243.0,243.0,3.0
307,0.6353591160220995,6943.0,194.69971699617346,192.84376992984693,193.74324378188774,66.0,38.0,53.0,210.0,210.0,214.0,4.0
308,1.0116279069767442,2978.5,216.51118064413265,216.17683753188774,216.3464205994898,55.0,50.0,51.0,226.0,226.0,226.0,0.0
309,1.4507042253521127,2996.5,244.16234853316325,244.21593989158163,244.3225645727041,87.0,90.0,92.0,252.0,252.0,253.0,0.0
310,1.469387755102041,7467.5,227.4709024234694,225.84819435586735,226.9931640625,56.0,51.0,54.0,247.0,247.0,247.0,3.0
311,1.6764705882352942,9244.5,210.00235172193877,205.26694036989795,209.50069754464286,46.0,39.0,49.0,232.0,232.0,233.0,2.0
312,0.6095238095238096,2419.5,239.00342793367346,238.28567442602042,238.73317920918367,73.0,63.0,66.0,248.0,248.0,249.0,0.0
313,0.6147540983606558,3243.0,222.50593909438774,221.15433673469389,221.9315409757653,99.0,64.0,84.0,231.0,231.0,232.0,4.0
314,0.7096774193548387,2914.0,221.57495615433675,220.2860730229592,221.5448620854592,69.0,62.0,70.0,232.0,232.0,232.0,0.0
315,0.7055555555555556,8123.0,191.27943638392858,188.98361766581633,191.20418128188774,32.0,33.0,46.0,211.0,211.0,212.0,2.0
316,1.3176470588235294,3782.0,230.96213329081633,231.25151466836735,230.81618702168367,59.0,69.0,58.0,245.0,245.0,245.0,1.0
317,0.8514285714285714,10434.5,219.15915975765307,216.30227598852042,218.67163584183675,59.0,54.0,59.0,242.0,242.0,242.0,3.0
318,0.8308823529411765,7798.0,226.7349928252551,225.28659119897958,227.1905293367347,58.0,57.0,67.0,246.0,246.0,246.0,1.0
319,1.0072463768115942,7150.5,226.26283482142858,224.69549186862244,226.71920838647958,46.0,46.0,53.0,248.0,248.0,252.0,2.0
320,1.15625,5895.5,220.27497209821428,218.48449457908163,219.927734375,64.0,53.0,62.0,238.0,238.0,238.0,3.0
321,0.9473684210526315,2839.5,240.52399553571428,239.9356066645408,240.26873405612244,72.0,65.0,68.0,250.0,250.0,250.0,0.0
322,1.192,7722.0,226.27863919005102,225.57027264030611,226.10301737882654,62.0,60.0,61.0,247.0,247.0,248.0,1.0
323,0.35802469135802467,2931.5,241.8182995854592,241.22062340561226,241.55578364158163,90.0,77.0,82.0,250.0,250.0,250.0,0.0
324,1.023076923076923,9257.0,217.2088249362245,216.8609693877551,217.2968152104592,44.0,46.0,45.0,242.0,242.0,243.0,1.0
325,0.6024844720496895,5561.5,225.78272480867346,223.60841836734693,226.12677375637756,47.0,48.0,57.0,243.0,243.0,244.0,2.0
326,1.1363636363636365,6408.0,217.53445870535714,215.84420838647958,217.28599330357142,49.0,48.0,53.0,235.0,235.0,235.0,2.0
327,1.1166666666666667,6131.0,215.1741868622449,213.05398995535714,214.90158641581633,59.0,50.0,58.0,232.0,232.0,232.0,3.0
328,1.337837837837838,3766.0,240.4323182397959,243.33647560586735,241.34506536989795,67.0,67.0,70.0,253.0,253.0,255.0,0.0
329,1.6037735849056605,9681.0,217.35158242984693,211.73975605867346,216.6330117984694,54.0,48.0,60.0,242.0,242.0,243.0,2.0
330,1.0097087378640777,4727.0,199.9817044005102,197.46037946428572,198.9786152742347,90.0,49.0,73.0,209.0,209.0,209.0,4.0
331,0.5094339622641509,2615.5,238.9375597895408,238.8249960140306,238.95324457908163,86.0,85.0,84.0,247.0,247.0,247.0,0.0
332,0.9652777777777778,6480.0,217.81796077806123,215.97546635841837,217.64979272959184,51.0,49.0,56.0,235.0,235.0,235.0,2.0
333,0.9803921568627451,5879.0,211.3397839604592,210.34099968112244,211.6485371492347,45.0,43.0,49.375,231.0,231.0,234.0,2.0
334,1.201834862385321,6022.5,204.14620535714286,202.1035754145408,204.27551020408163,43.0,41.0,51.0,221.0,221.0,221.0,2.0
335,0.9315068493150684,2477.5,246.91854671556123,246.98270089285714,247.1236647002551,101.0,110.0,111.0,254.0,254.0,254.0,0.0
336,1.2429906542056075,5530.5,203.95356345663265,202.02969547193877,204.04480229591837,44.0,41.0,51.0,221.0,221.0,221.0,2.0
337,1.2727272727272727,2558.0,242.95742984693877,242.53714923469389,242.8088528380102,78.0,75.0,77.0,253.0,253.0,253.0,0.0
338,1.381679389312977,10442.0,208.15104830994898,205.59799505739795,207.81584821428572,45.0,41.0,45.0,234.0,234.0,234.0,3.0
339,0.9468085106382979,3955.5,244.52303890306123,245.11838329081633,244.93618463010205,90.0,85.0,86.0,253.0,253.0,255.0,0.0
340,0.696969696969697,11259.0,190.82696906887756,188.37908561862244,190.32409917091837,37.0,33.0,37.0,217.0,217.0,217.0,3.0
341,0.6972972972972973,7274.0,209.25962611607142,207.95597496811226,209.53210698341837,44.0,43.0,54.0,227.0,227.0,230.0,2.0
342,0.6136363636363636,3980.5,201.45115194515307,198.79366629464286,200.17233338647958,72.0,39.0,52.375,213.0,213.0,212.0,4.0
343,1.542857142857143,8584.0,227.7650071747449,228.46996572066325,227.0227200255102,56.0,54.0,54.0,250.0,250.0,254.0,3.0
344,0.38392857142857145,6412.0,198.39600605867346,196.96522241709184,197.5358737244898,69.0,41.0,55.0,212.0,212.0,215.0,4.0
345,0.967741935483871,4344.5,232.70473931760205,232.31040736607142,232.60499043367346,60.0,63.0,61.0,246.0,246.0,246.0,0.0
346,0.41566265060240964,3265.0,216.55739795918367,216.21743463010205,216.43301578443877,64.0,57.0,59.0,225.0,225.0,225.0,0.0
347,0.9926470588235294,6985.5,219.09454719387756,217.7376036352041,218.6697225765306,52.0,48.0,51.0,237.0,237.0,238.0,3.0
348,0.5443037974683544,4984.0,222.22807716836735,221.01179846938774,221.84396922831633,64.0,55.0,61.0,237.0,237.0,237.0,3.0
349,1.434782608695652,8458.5,210.19722576530611,205.63048070790816,209.63821348852042,45.0,39.0,49.0,232.0,232.0,233.0,2.0
350,0.7637795275590551,6020.5,228.9840162627551,225.02248086734693,228.05656090561226,65.0,61.0,67.0,245.0,245.0,246.0,2.0
351,1.0248447204968945,9805.5,220.29043765943877,217.0402383609694,219.7336575255102,57.0,51.0,55.0,246.0,246.0,246.0,3.0
352,0.38857142857142857,3127.0,223.34034199617346,222.52556999362244,223.40499441964286,73.0,67.0,72.0,234.0,234.0,232.0,0.0
353,1.2916666666666667,3081.0,210.62547831632654,208.07013313137756,209.58474170918367,98.0,53.0,79.0,220.0,220.0,220.0,4.0
354,0.5647058823529412,5795.5,227.8404615752551,226.34123883928572,227.99463887117346,47.0,45.0,53.0,246.0,246.0,249.0,2.0
355,0.8556701030927835,5309.0,218.20695153061226,216.44379783163265,217.5448620854592,53.0,45.0,51.0,234.0,234.0,235.0,3.0
356,1.139240506329114,3099.0,239.7081672512755,238.38803411989795,239.91332509566325,74.0,66.0,78.0,250.0,250.0,250.0,0.0
357,0.875968992248062,5339.5,219.64128268494898,218.6305604272959,219.66515864158163,47.0,47.0,52.0,236.0,236.0,236.0,2.0
358,0.8188405797101449,8220.5,225.89682318239795,224.4950573979592,226.40973772321428,57.0,55.0,65.0,246.0,246.0,246.0,1.0
359,0.9456521739130435,3498.0,240.38335060586735,239.60672433035714,240.10720264668367,67.0,61.0,63.0,252.0,252.0,252.0,0.0
360,1.3265306122448979,5772.0,220.46994579081633,218.87661431760205,220.2351522640306,46.0,48.0,50.0,238.0,238.0,238.0,2.0
361,1.0987654320987654,2920.5,245.21484375,245.18819754464286,245.3690409757653,89.0,94.0,96.0,253.0,253.0,255.0,0.0
362,0.5625,8810.5,217.24623325892858,214.91342474489795,216.87713249362244,56.0,50.0,56.0,237.0,237.0,237.0,3.0
363,0.9634146341463414,2978.5,244.44682716836735,244.51317362882654,244.45340401785714,94.0,89.0,93.0,253.0,253.0,255.0,0.0
364,0.5714285714285714,2492.0,244.64421237244898,244.60170200892858,244.77660634566325,99.0,100.0,102.0,252.0,252.0,252.0,0.0
365,1.7653061224489797,9553.0,207.72907366071428,205.58816964285714,207.0302734375,44.0,41.0,43.0,235.0,235.0,235.0,3.0
366,0.6647058823529411,6106.5,226.7708665497449,225.69836176658163,226.27391581632654,67.0,62.0,65.0,241.0,241.0,241.0,1.0
367,0.8589743589743589,8088.0,223.8542330994898,222.9176698022959,223.6170878507653,60.0,57.0,60.0,244.0,244.0,245.0,1.0
368,1.013157894736842,1828.0,238.0518574617347,237.57214604591837,237.86423788265307,131.0,119.0,127.0,247.0,247.0,247.0,0.0
